城市,楼宇名称,纬度,经度,高度(米),高度分档,用途分类,数据来源,近距簇,地址
雅加达,Gedung Nusantara III,-6.2090487,106.7997493,34.2,≥32米,未分类,官方(DPMPTSP),,—
雅加达,WISMA 47,-6.1690574,106.8103689,34.2,≥32米,写字楼,官方(DPMPTSP),,JL. CIDENG BARAT 20
雅加达,GEDUNG REGIONAL 2,-6.1079887,106.8840287,34.2,≥32米,写字楼,官方(DPMPTSP),JKT-092,JL RAYA PELABUHAN NO 9
雅加达,（无名）,-6.1064327,106.9134396,34.2,≥32米,未分类,官方(DPMPTSP),,—
雅加达,（无名）,-6.264874,106.8870545,34.2,≥32米,未分类,官方(DPMPTSP),,—
雅加达,Rumah Sakit Pondok Indah,-6.2836494,106.7816732,34.2,≥32米,医院,官方(DPMPTSP),,JL. TAMAN DUTA I BLOK II UE
雅加达,Tower Sadewa,-6.2818803,106.8184814,34.1,≥32米,未分类,官方(DPMPTSP),JKT-026,—
雅加达,Ballroom Hotel Mulia Senayan,-6.2150902,106.7965634,34.1,≥32米,酒店,官方(DPMPTSP),,JL. Gerbang Pemuda No.8 Senayan RT.02 RW.01 Gelora Tanah Abang Jakarta Pusat
雅加达,Ballroom Hotel Muia Senayan,-6.214844,106.7970442,34.1,≥32米,酒店,官方(DPMPTSP),,JL. Gerbang Pemuda No.8 Senayan RT.02 RW.01 Gelora Tanah Abang Jakarta Pusat
雅加达,Klinik Setia,-6.1663814,106.8014632,34.1,≥32米,未分类,官方(DPMPTSP),,—
雅加达,HOTEL URBAN 101,-6.1836275,106.8206967,34.1,≥32米,酒店,官方(DPMPTSP),,JL. TAMAN KEBON SIRIH I NO 3
雅加达,（无名）,-6.1751662,106.8214101,34.1,≥32米,未分类,官方(DPMPTSP),,—
雅加达,Bank Mandiri,-6.1766666,106.8207548,34.1,≥32米,未分类,官方(DPMPTSP),,—
雅加达,Gedung B,-6.1986065,106.8515739,34.1,≥32米,其他,官方(DPMPTSP),,"Jl. Salemba Raya No.28A, RT.5/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430"
雅加达,Hotel Orchardz Jayakarta,-6.1438006,106.8287065,34.1,≥32米,酒店,官方(DPMPTSP),,Jl. Pangeran Jayakarta no. 44
雅加达,Sekretariat RW 02,-6.1389811,106.7640248,34.1,≥32米,未分类,官方(DPMPTSP),,—
雅加达,Gedung Anggrek,-6.2964262,106.7959389,34.1,≥32米,医院,官方(DPMPTSP),,"Jl. RS. Fatmawati Raya  RT.4/RW.4, Cilandak Bar., Kec. Cilandak, Kota Jakarta Selatan, Daerah Khusus Ibukota Jakarta 12430"
雅加达,Promenade 20,-6.2534195,106.8147267,34.0,≥32米,写字楼,官方(DPMPTSP),,Promenade 20 Jl. Bangka Raya No.20 RT 02 RW 10
雅加达,ISC TOWER,-6.2559204,106.8281845,34.0,≥32米,写字楼,官方(DPMPTSP),,"Jl. Mampang Prapatan Raya 1 A, RT 11 RW 2"
雅加达,C,-6.1773564,106.8342617,34.0,≥32米,未分类,官方(DPMPTSP),JKT-095,—
雅加达,Apartemen Talang Betutu,-6.2017494,106.8219048,34.0,≥32米,综合体,官方(DPMPTSP),JKT-096,Jl. Talang Betutu No.1
雅加达,KANTOR  Plaza Warly / Plaza Warly,-6.1771604,106.8752843,34.0,≥32米,酒店,官方(DPMPTSP),,"Jl. Cempaka Putih Raya, RT.8/RW.3, Cemp. Putih Tim., Kec. Cemp. Putih, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10510"
雅加达,Masjid Al-Hidayah Dirgantara,-6.1544933,106.843418,34.0,≥32米,未分类,官方(DPMPTSP),JKT-061,—
雅加达,Vihara Dharma Suci,-6.1301465,106.7691636,34.0,≥32米,未分类,官方(DPMPTSP),,—
雅加达,Mall of Indonesia,-6.1507505,106.8925304,34.0,≥32米,未分类,官方(DPMPTSP),,—
雅加达,SAVA Beauty and Wellnes,-6.1876234,106.8284562,34.0,≥32米,医院,官方(DPMPTSP),,Jl. KH. Wahid Hasyim No. 55 RT. 001 RW. 004
雅加达,RSUD KALIDERES,-6.1462046,106.7081477,34.0,≥32米,医院,官方(DPMPTSP),,"Jl. Bedugul Jl. Daan Mogot, Kalideres, Kec. Kalideres, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11840"
雅加达,RDTX SQUARE,-6.2179788,106.8183441,33.9,≥32米,写字楼,官方(DPMPTSP),,"Jl. Professor Doktor Satrio No.164 RT.10/RW.04,"
雅加达,Hotel Cikini,-6.1923178,106.8390624,33.9,≥32米,酒店,官方(DPMPTSP),,Jl. Cikini Raya No. 81
雅加达,DAPENRA,-6.1542658,106.84271,33.9,≥32米,写字楼,官方(DPMPTSP),JKT-094,Jalan Merpati 3 Blok B-12 Kav 8 RW 010
雅加达,Graha Mall Cijantung,-6.3125313,106.8618918,33.9,≥32米,商场,官方(DPMPTSP),,"Graha Mall Cijantung Posi SU 16, Jl. Pendidikan I No.1, RT.1/RW.4"
雅加达,Heartology Cardiovascular Hospital,-6.2356385,106.8152171,33.9,≥32米,医院,官方(DPMPTSP),,JL. BIRAH III NO. 4 BLOK S.II PERSIL NO. 76.C-F RT 005 RW 006
雅加达,Ambhara Hotel,-6.2434803,106.8036597,33.8,≥32米,酒店,官方(DPMPTSP),,JL ISKANDARSYAH RAYA NO.1
雅加达,Wisma KDS,-6.2613655,106.8294743,33.8,≥32米,写字楼,官方(DPMPTSP),,Jl. Warung Buncit Raya No.6B
雅加达,Amaris Hotel Pasar Baru,-6.1605464,106.8369286,33.8,≥32米,酒店,官方(DPMPTSP),,"Jl. Pasar Baru Timur No.20-21, RT.4/RW.3"
雅加达,Masjid As-Salam,-6.1883333,106.8599122,33.8,≥32米,未分类,官方(DPMPTSP),,—
雅加达,Graha APIC,-6.2016889,106.8216619,33.8,≥32米,写字楼,官方(DPMPTSP),JKT-096,Jl. Talang Betutu No.5
雅加达,Wisma Negara,-6.1693261,106.8234389,33.8,≥32米,未分类,官方(DPMPTSP),,—
雅加达,Gedung D,-6.1990605,106.8511566,33.8,≥32米,其他,官方(DPMPTSP),,"Jl. Salemba Raya No.28A, RT.5/RW.6, Kenari, Kec. Senen, Kota Jakarta Pusat, Daerah Khusus Ibukota Jakarta 10430"
雅加达,Menara BNI Pejompongan,-6.2039495,106.8021847,33.8,≥32米,非住宅,官方(DPMPTSP),,"Jl. Pejompongan Raya 7-23 RT/RW 001/005, Kel. Bendungan Hilir, Kec. Tanah Abang, Jakarta Pusat"
雅加达,Senayan Square,-6.2256079,106.8000579,33.8,≥32米,商场,官方(DPMPTSP),,JL. Pintu Satu Senayan
雅加达,Menara Radius Prawiro,-6.1817711,106.8215739,33.8,≥32米,未分类,官方(DPMPTSP),,—
雅加达,ASTRA TOWER GEDUNG C,-6.136727,106.8865593,33.8,≥32米,写字楼,官方(DPMPTSP),,JL. GAYA MOTOR RAYA NO. 8
雅加达,Perkantoran,-6.1555102,106.8218631,33.8,≥32米,写字楼,官方(DPMPTSP),,"Jl. Rata No.19 RT.011 RW.006 Kel. Maphar, Kec. Taman Sari, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11160"
雅加达,Bank Intidana,-6.133431,106.8093527,33.8,≥32米,未分类,官方(DPMPTSP),,—
雅加达,Sekretariat RW 03,-6.1331663,106.8077281,33.8,≥32米,未分类,官方(DPMPTSP),,—
雅加达,GRAND OTISTA,-6.2421387,106.8687101,33.8,≥32米,写字楼,官方(DPMPTSP),,JL OTTO ISKANDAR DINATA No.40
雅加达,（无名）,-6.3300961,106.8798194,33.8,≥32米,未分类,官方(DPMPTSP),,—
雅加达,WORLD CAPITAL TOWER,-6.229299,106.8270883,33.7,≥32米,写字楼,官方(DPMPTSP),,JL. DR. Ide Anak Agung Gde Agung
雅加达,Menara Imperium,-6.2102191,106.8318916,33.7,≥32米,写字楼,官方(DPMPTSP),,"Jl. HR. Rasuna Said Kav 1, RT 006 RW 001"
雅加达,HOTEL AMARIS,-6.1824687,106.8160468,33.7,≥32米,酒店,官方(DPMPTSP),,Jl. KH. Fachrudin No 8A
雅加达,PT. PAL Indonesia (Persero),-6.1759372,106.8163028,33.7,≥32米,未分类,官方(DPMPTSP),,—
雅加达,Apartemen Cikini 5,-6.1924962,106.8378528,33.7,≥32米,综合体,官方(DPMPTSP),,Jl. Cikini V No. 14 RT 11/05
雅加达,Gereja Kristus Yesus,-6.1294622,106.767205,33.7,≥32米,未分类,官方(DPMPTSP),,—
雅加达,RUKO SEWA,-6.199738,106.7828187,33.7,≥32米,商业/店铺,官方(DPMPTSP),,"Jl. Rw. Belong No.80c, RT.7/RW.15, Palmerah, Kec. Palmerah, Kota Jakarta Barat, Daerah Khusus Ibukota Jakarta 11530"
雅加达,Tower 2,-6.190462,106.7986185,33.7,≥32米,写字楼,官方(DPMPTSP),,"Jl. Tali Raya No. 08, Kel. Slipi, Kec. Palmerah, Jakarta Barat"
雅加达,（无名）,-6.1748547,106.7932022,33.7,≥32米,未分类,官方(DPMPTSP),,—
雅加达,Masjid At-Tin,-6.297705,106.8842257,33.7,≥32米,未分类,官方(DPMPTSP),,—
雅加达,Ventricle Building,-6.1855195,106.7986785,33.7,≥32米,医院,官方(DPMPTSP),,Jl. Letjend S. Parman Kav. 87 RT. 001 RW. 008
雅加达,Sarana Square,-6.2337999,106.8479167,33.6,≥32米,商场,官方(DPMPTSP),,Jl. Tebet Barat IV Rt.009 Rw.002
雅加达,Cove Prima,-6.2723152,106.8090709,33.6,≥32米,公寓,官方(DPMPTSP),,"JL. PANGERAN ANTASARI, NO. 26"
雅加达,CIBIS EIGHT,-6.2950668,106.8144007,33.6,≥32米,写字楼,官方(DPMPTSP),,JL. TB. SIMATUPANG NO.2 RT 013 RW 005
雅加达,HOTEL  KRISTAL,-6.2840161,106.7913866,33.6,≥32米,酒店,官方(DPMPTSP),,"Jl. Terogong Raya No.17, RT.2/RW.10, Hotel Kristal"
雅加达,E,-6.1761681,106.8342172,33.6,≥32米,未分类,官方(DPMPTSP),JKT-097,—
雅加达,BELUM ADA KEGIATAN,-6.1818548,106.8155175,33.6,≥32米,写字楼,官方(DPMPTSP),,JL. JATI BARU RAYA NO. 4
雅加达,Metropolitan,-6.1630956,106.8192652,33.6,≥32米,未分类,官方(DPMPTSP),,—
雅加达,（无名）,-6.1693018,106.776849,33.6,≥32米,未分类,官方(DPMPTSP),,—
雅加达,Apartemen Plaza Jayakarta,-6.1474413,106.8178857,33.6,≥32米,公寓,官方(DPMPTSP),,—
雅加达,PGC,-6.2619933,106.8661876,33.6,≥32米,商业/店铺,官方(DPMPTSP),,JL. MAYJEN SUTOYO 76 KEL CILILITAN KEC KRAMAT JATI JAKARTA TIMUR
雅加达,PDC TOER,-6.2051029,106.8585356,33.6,≥32米,写字楼,官方(DPMPTSP),JKT-077,Jl. Matraman Raya No.87
雅加达,AGI,-6.2020037,106.8558346,33.6,≥32米,写字楼,官方(DPMPTSP),,"Jl. Matraman Raya No.1, RT.2/RW.1, Kb. Manggis, Kec. Matraman, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13150"
雅加达,B,-6.1773641,106.8340223,33.5,≥32米,未分类,官方(DPMPTSP),JKT-095,—
雅加达,D,-6.1764056,106.8342598,33.5,≥32米,未分类,官方(DPMPTSP),JKT-097,—
雅加达,Oria Hotel,-6.1875504,106.8263263,33.5,≥32米,酒店,官方(DPMPTSP),,Jl. KH. Wahid Hasyim No. 85 RT. 001 RW. 004
雅加达,Wisma Indramas,-6.1409718,106.8142035,33.5,≥32米,写字楼,官方(DPMPTSP),,"Jl. Pintu Besar Selatan No.59 65, RW.6, Pinangsia, Taman Sari, West Jakarta City, Jakarta 11110"
雅加达,BRI,-6.2426044,106.802071,33.4,≥32米,未分类,官方(DPMPTSP),,—
雅加达,Eurokars Group Indonesia,-6.241039,106.7823032,33.4,≥32米,商业/店铺,官方(DPMPTSP),,Jl. Sultan Iskandar Muda No. 51 RT 006 RW 003
雅加达,Mall Golden Truly,-6.1609993,106.8382018,33.4,≥32米,未分类,官方(DPMPTSP),,—
雅加达,Kantor Dewan Pimpinan Pusat PDIP,-6.2015496,106.8420873,33.4,≥32米,写字楼,官方(DPMPTSP),,"Jl. Pangeran Diponegoro No.58, RT. 001 / RW. 002, Kel. Menteng, Kec. Menteng, Jakarta Pusat"
雅加达,Harcomas Mangga Dua,-6.1377062,106.8231274,33.4,≥32米,商场,官方(DPMPTSP),,Jl. P. Jayakarta No. 73 A RT. 008 RW. 006
雅加达,Perum Sarana Perikanan Samudra / Henry Sutioso,-6.1043264,106.8010515,33.4,≥32米,仓库,官方(DPMPTSP),,Jl. Muara Baru Blok D Kav. No. 2
雅加达,Mercedes-Benz,-6.1257172,106.795325,33.4,≥32米,未分类,官方(DPMPTSP),,—
雅加达,（无名）,-6.1924134,106.7349893,33.4,≥32米,未分类,官方(DPMPTSP),,—
雅加达,Glodok Plaza,-6.1425581,106.8165225,33.4,≥32米,商业/店铺,官方(DPMPTSP),,"Jl. Pinangsia Raya No.1, RT.1/RW.6,"
雅加达,GRHA MAHKAMAH AGUNG,-6.1712473,106.8779708,33.4,≥32米,住宅,官方(DPMPTSP),,Jl. Pulo Mas Selatan RW 013
雅加达,STIKOM Interstudi,-6.2522187,106.7976114,33.3,≥32米,未分类,官方(DPMPTSP),,—
雅加达,Wisma Sirca,-6.186711,106.8312495,33.3,≥32米,未分类,官方(DPMPTSP),,—
雅加达,PASAR BARU METRO ATOM,-6.1615452,106.8328453,33.3,≥32米,商场,官方(DPMPTSP),,Jalan Haji Samanhudi Pasar Baru
雅加达,Ancol Beach City Mall Jakarta,-6.1176059,106.8581025,33.3,≥32米,未分类,官方(DPMPTSP),,JL. ANCOL/ JL. PURI JIMBARAN (KOMP. TAMAN IMPIAN JAYA ANCOL)
雅加达,IS PLAZA,-6.1930112,106.8670867,33.3,≥32米,写字楼,官方(DPMPTSP),,"Jl. Pramuka, RT.9/RW.5, Utan Kayu Utara, Kec. Matraman, Kota Jakarta Timur, Daerah Khusus Ibukota Jakarta 13120"
雅加达,HOTEL D'PARAGON,-6.2016734,106.8584681,33.3,≥32米,酒店,官方(DPMPTSP),,Jl. Tegalan No.15 RT.11 RW.3
雅加达,Gedung Bundar Jampidsus,-6.2425034,106.797905,33.2,≥32米,未分类,官方(DPMPTSP),,—
雅加达,WISMA46 KOTA BNI,-6.2034765,106.8206344,33.2,≥32米,写字楼,官方(DPMPTSP),,Jl. Jenderal Sudirman Kav. 1 RT.10 RW.09
雅加达,Gedung Pascasarjana Salemba,-6.1936212,106.8480859,33.2,≥32米,未分类,官方(DPMPTSP),,—
雅加达,KANTOR,-6.1442418,106.7821187,33.2,≥32米,写字楼,官方(DPMPTSP),,JL. PANGERAN TUBAGUS ANGKE NO. 18
雅加达,（无名）,-6.3006172,106.8872787,33.2,≥32米,未分类,官方(DPMPTSP),,—
